    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
    0.000,    0.000,    0.006,    0.070,    0.002
